Date,Date Value,High,Low,Open,Close,Volume,Adj Close
12/19/2019,43818,2.730000019,2.609999895,2.690000057,2.619999886,36301300,2.619999886
12/20/2019,43819,2.720000029,2.630000114,2.650000095,2.690000057,50971500,2.690000057
12/23/2019,43822,2.75999999,2.650000095,2.74000001,2.670000076,28571900,2.670000076
12/24/2019,43823,2.630000114,2.450000048,2.630000114,2.529999971,32029800,2.529999971
12/26/2019,43825,2.519999981,2.349999905,2.450000048,2.50999999,44173700,2.50999999
12/27/2019,43826,2.549999952,2.410000086,2.539999962,2.420000076,37553300,2.420000076
12/30/2019,43829,4.869999886,2.880000114,2.920000076,3.720000029,432720700,3.720000029
12/31/2019,43830,4.420000076,3.819999933,4.150000095,4.019999981,215008600,4.019999981
1/2/2020,43832,4.099999905,3.609999895,4.099999905,3.720000029,103740100,3.720000029
1/3/2020,43833,3.900000095,3.480000019,3.5,3.829999924,82892400,3.829999924
1/6/2020,43836,4.239999771,3.660000086,4.190000057,3.680000067,106619700,3.680000067
1/7/2020,43837,3.730000019,3.210000038,3.700000048,3.24000001,106336400,3.24000001
1/8/2020,43838,3.49000001,3.130000114,3.140000105,3.390000105,65118100,3.390000105
1/9/2020,43839,3.579999924,3.329999924,3.440000057,3.460000038,54644200,3.460000038
1/10/2020,43840,3.579999924,3.400000095,3.49000001,3.50999999,35626700,3.50999999
1/13/2020,43843,3.730000019,3.519999981,3.710000038,3.700000048,59752700,3.700000048
1/14/2020,43844,3.819999933,3.609999895,3.700000048,3.75999999,55194000,3.75999999
1/15/2020,43845,4.480000019,4,4.190000057,4.289999962,236357900,4.289999962
1/16/2020,43846,4.400000095,3.910000086,3.99000001,4.369999886,97941700,4.369999886
1/17/2020,43847,4.710000038,4.460000038,4.510000229,4.670000076,109601300,4.670000076
1/21/2020,43851,5.289999962,4.519999981,4.599999905,5.170000076,181423600,5.170000076
1/22/2020,43852,5.650000095,4.690000057,5.420000076,4.789999962,207132700,4.789999962
1/23/2020,43853,4.949999809,4.309999943,4.570000172,4.920000076,102535300,4.920000076
1/24/2020,43854,5.059999943,4.510000229,5,4.659999847,65538000,4.659999847
1/27/2020,43857,4.349999905,3.839999914,3.99000001,4.010000229,102028700,4.010000229
1/28/2020,43858,4.269999981,4.03000021,4.25,4.210000038,48979100,4.210000038
1/29/2020,43859,4.329999924,4.019999981,4.230000019,4.269999981,53844300,4.269999981
1/30/2020,43860,4.380000114,4.010000229,4.239999771,4.079999924,75009800,4.079999924
1/31/2020,43861,4.039999962,3.670000076,4.019999981,3.779999971,77923200,3.779999971
2/3/2020,43864,4.110000134,3.519999981,3.539999962,4.059999943,73783600,4.059999943
2/4/2020,43865,4.699999809,4.159999847,4.289999962,4.510000229,123640400,4.510000229
2/5/2020,43866,4.480000019,4.130000114,4.369999886,4.389999866,73632500,4.389999866
2/6/2020,43867,4.329999924,4.050000191,4.199999809,4.079999924,75641200,4.079999924
2/7/2020,43868,4.019999981,3.74000001,4.019999981,3.809999943,80780700,3.809999943
2/10/2020,43871,3.910000086,3.619999886,3.670000076,3.869999886,67157700,3.869999886
2/11/2020,43872,4.050000191,3.799999952,3.829999924,3.960000038,54097100,3.960000038
2/12/2020,43873,4.199999809,3.980000019,4,4.070000172,50975300,4.070000172
2/13/2020,43874,4.050000191,3.859999895,3.950000048,4.03000021,42411200,4.03000021
2/14/2020,43875,4.039999962,3.75,4.019999981,3.769999981,69655600,3.769999981
2/18/2020,43879,3.980000019,3.75999999,3.900000095,3.799999952,47700900,3.799999952
2/19/2020,43880,4.099999905,3.859999895,3.930000067,4.079999924,73256300,4.079999924
2/20/2020,43881,4.400000095,4.010000229,4.099999905,4.260000229,86873500,4.260000229
2/21/2020,43882,4.199999809,4.019999981,4.199999809,4.079999924,40425900,4.079999924
2/24/2020,43885,3.940000057,3.75999999,3.789999962,3.880000114,56247100,3.880000114
2/25/2020,43886,5.190000057,4.239999771,5.179999828,4.400000095,206259400,4.400000095
2/26/2020,43887,4.710000038,4.300000191,4.5,4.340000153,69558500,4.340000153
2/27/2020,43888,4.300000191,3.920000076,4.090000153,4.139999866,77846700,4.139999866
2/28/2020,43889,4.139999866,3.869999886,3.960000038,4.130000114,63635600,4.130000114
3/2/2020,43892,4.190000057,3.900000095,4.150000095,4.110000134,56063200,4.110000134
3/3/2020,43893,4.210000038,3.950000048,4.079999924,4.059999943,47644500,4.059999943
3/4/2020,43894,4.070000172,3.769999981,4.03000021,3.869999886,49465800,3.869999886
3/5/2020,43895,3.890000105,3.680000067,3.779999971,3.720000029,72697800,3.720000029
3/6/2020,43896,3.660000086,3.420000076,3.619999886,3.549999952,61238100,3.549999952
3/9/2020,43899,3.539999962,2.99000001,3.00999999,3.289999962,55305300,3.289999962
3/10/2020,43900,3.539999962,3.289999962,3.49000001,3.5,34928400,3.5
3/11/2020,43901,3.529999971,3.25999999,3.400000095,3.319999933,31099400,3.319999933
3/12/2020,43902,3.230000019,2.980000019,3.059999943,3.130000114,52438300,3.130000114
3/13/2020,43903,3.329999924,2.99000001,3.279999971,3.109999895,41770400,3.109999895
3/16/2020,43906,3.109999895,2.75,2.869999886,2.940000057,41266200,2.940000057
3/17/2020,43907,3.119999886,2.789999962,2.970000029,2.900000095,34862200,2.900000095
3/18/2020,43908,2.579999924,2.109999895,2.400000095,2.430000067,94431900,2.430000067
3/19/2020,43909,2.549999952,2.230000019,2.299999952,2.380000114,35499000,2.380000114
3/20/2020,43910,2.640000105,2.349999905,2.49000001,2.400000095,50528400,2.400000095
3/23/2020,43913,2.369999886,2.150000095,2.339999914,2.369999886,47435200,2.369999886
3/24/2020,43914,2.75,2.400000095,2.549999952,2.599999905,64750100,2.599999905
3/25/2020,43915,2.99000001,2.599999905,2.720000029,2.75999999,56588300,2.75999999
3/26/2020,43916,3.069999933,2.779999971,2.809999943,2.930000067,43579400,2.930000067
3/27/2020,43917,2.890000105,2.75999999,2.849999905,2.839999914,25132000,2.839999914
3/30/2020,43920,2.829999924,2.700000048,2.809999943,2.710000038,20115300,2.710000038
3/31/2020,43921,2.880000114,2.680000067,2.829999924,2.779999971,30261400,2.779999971
4/1/2020,43922,2.75999999,2.599999905,2.630000114,2.650000095,17153800,2.650000095
4/2/2020,43923,2.589999914,2.220000029,2.50999999,2.390000105,58942700,2.390000105
4/3/2020,43924,2.49000001,2.329999924,2.450000048,2.400000095,19519500,2.400000095
4/6/2020,43927,2.549999952,2.400000095,2.480000019,2.470000029,34866700,2.470000029
4/7/2020,43928,2.809999943,2.650000095,2.809999943,2.700000048,46149600,2.700000048
4/8/2020,43929,2.799999952,2.710000038,2.75999999,2.74000001,18312900,2.74000001
4/9/2020,43930,2.819999933,2.630000114,2.819999933,2.670000076,32810000,2.670000076
4/13/2020,43934,2.970000029,2.630000114,2.670000076,2.970000029,38421700,2.970000029
4/14/2020,43935,3.160000086,2.920000076,3.150000095,3.00999999,36479000,3.00999999
4/15/2020,43936,3.200000048,2.880000114,2.950000048,3.200000048,27529800,3.200000048
4/16/2020,43937,3.410000086,3.200000048,3.299999952,3.25,37801700,3.25
4/17/2020,43938,3.359999895,3.150000095,3.359999895,3.210000038,22831800,3.210000038
4/20/2020,43941,3.349999905,3.049999952,3.180000067,3.190000057,18691700,3.190000057
4/21/2020,43942,3.220000029,3.00999999,3.099999905,3.019999981,19789700,3.019999981
4/22/2020,43943,3.150000095,3.049999952,3.089999914,3.089999914,14494000,3.089999914
4/23/2020,43944,3.200000048,3.049999952,3.200000048,3.059999943,17434200,3.059999943
4/24/2020,43945,3.099999905,2.910000086,3.079999924,2.940000057,22069700,2.940000057
4/27/2020,43948,3.25999999,2.950000048,3,3.24000001,35641100,3.24000001
4/28/2020,43949,3.450000048,3.200000048,3.400000095,3.339999914,36326800,3.339999914
4/29/2020,43950,3.980000019,3.589999914,3.829999924,3.609999895,89238800,3.609999895
4/30/2020,43951,3.720000029,3.369999886,3.630000114,3.410000086,44540400,3.410000086
5/1/2020,43952,3.329999924,3.119999886,3.299999952,3.180000067,31268900,3.180000067
5/4/2020,43955,3.359999895,3.079999924,3.079999924,3.339999914,23387500,3.339999914
5/5/2020,43956,3.480000019,3.279999971,3.440000057,3.279999971,22315800,3.279999971
5/6/2020,43957,3.650000095,3.450000048,3.589999914,3.619999886,54347800,3.619999886
5/7/2020,43958,3.670000076,3.519999981,3.630000114,3.630000114,26736700,3.630000114
5/8/2020,43959,3.799999952,3.599999905,3.680000067,3.769999981,27638000,3.769999981
5/11/2020,43962,3.769999981,3.660000086,3.720000029,3.74000001,16585600,3.74000001
5/12/2020,43963,3.779999971,3.609999895,3.74000001,3.619999886,21943800,3.619999886
5/13/2020,43964,3.680000067,3.319999933,3.640000105,3.440000057,34034700,3.440000057
5/14/2020,43965,3.519999981,3.269999981,3.329999924,3.450000048,20936400,3.450000048
5/15/2020,43966,3.450000048,3.359999895,3.369999886,3.369999886,13699000,3.369999886
5/18/2020,43969,3.690000057,3.5,3.5,3.609999895,27771300,3.609999895
5/19/2020,43970,3.75,3.589999914,3.619999886,3.690000057,21707400,3.690000057
5/20/2020,43971,3.819999933,3.400000095,3.75999999,3.480000019,52056900,3.480000019
5/21/2020,43972,3.440000057,3.230000019,3.400000095,3.329999924,41628400,3.329999924
5/22/2020,43973,3.339999914,3.180000067,3.329999924,3.269999981,22887300,3.269999981
5/26/2020,43977,3.829999924,3.400000095,3.420000076,3.819999933,59847900,3.819999933
5/27/2020,43978,4.199999809,3.900000095,4.010000229,4.170000076,70718900,4.170000076
5/28/2020,43979,4.119999886,3.75,3.980000019,3.829999924,62756900,3.829999924
5/29/2020,43980,4,3.730000019,3.819999933,3.980000019,50303000,3.980000019
6/1/2020,43983,4.329999924,3.960000038,4,4.260000229,69222000,4.260000229
6/2/2020,43984,4.730000019,4.349999905,4.360000134,4.699999809,82476600,4.699999809
6/3/2020,43985,5.699999809,4.980000019,5,5.599999905,199210000,5.599999905
6/4/2020,43986,6.199999809,5.610000134,6.010000229,5.96999979,173052600,5.96999979
6/5/2020,43987,6.079999924,5.519999981,6.03000021,5.590000153,90811800,5.590000153
6/8/2020,43990,6.079999924,5.679999828,5.809999943,5.96999979,85951600,5.96999979
6/9/2020,43991,6.829999924,5.760000229,5.840000153,6.679999828,136907900,6.679999828
6/10/2020,43992,6.949999809,6.159999847,6.71999979,6.300000191,100170700,6.300000191
6/11/2020,43993,6.090000153,5.659999847,5.789999962,5.909999847,126509700,5.909999847
6/12/2020,43994,6.320000172,5.920000076,6.199999809,6.099999905,59838800,6.099999905
6/15/2020,43997,6.989999771,5.920000076,5.96999979,6.829999924,113694400,6.829999924
6/16/2020,43998,7.440000057,6.53000021,7.429999828,6.989999771,130478600,6.989999771
6/17/2020,43999,6.980000019,6.670000076,6.929999828,6.840000153,58927300,6.840000153
6/18/2020,44000,7.360000134,6.78000021,6.800000191,7.179999828,78846400,7.179999828
6/19/2020,44001,7.630000114,7.230000019,7.360000134,7.340000153,84604200,7.340000153
6/22/2020,44004,7.900000095,7.380000114,7.860000134,7.429999828,112976000,7.429999828
6/23/2020,44005,7.690000057,7.190000057,7.550000191,7.230000019,79863500,7.230000019
6/24/2020,44006,7.079999924,6.5,6.929999828,6.860000134,103888600,6.860000134
6/25/2020,44007,7.150000095,6.599999905,6.659999847,7.079999924,46660300,7.079999924
6/26/2020,44008,7.179999828,6.800000191,7.03000021,6.900000095,33596800,6.900000095
6/29/2020,44011,7.25,6.710000038,6.980000019,7.230000019,46070400,7.230000019
6/30/2020,44012,7.75,7.119999886,7.210000038,7.71999979,84485500,7.71999979
7/1/2020,44013,7.989999771,7.670000076,7.789999962,7.909999847,64842600,7.909999847
7/2/2020,44014,9.399999619,8.699999809,9.050000191,9.380000114,221496700,9.380000114
7/6/2020,44018,12.30000019,10.93000031,11.05000019,11.51000023,329223800,11.51000023
7/7/2020,44019,13.77000046,10.69999981,11.26000023,13.22000027,444070500,13.22000027
7/8/2020,44020,15.27999973,12,14.10000038,12.88000011,570911400,12.88000011
7/9/2020,44021,14.63000011,13.06999969,13.5,14.56999969,316792000,14.56999969
7/10/2020,44022,15.72999954,14.19999981,15.60999966,14.97999954,318851300,14.97999954
7/13/2020,44025,16.44000053,13.60999966,15.26000023,13.84000015,313460300,13.84000015
7/14/2020,44026,14.13000011,12.42000008,13.25,14.09000015,196123200,14.09000015
7/15/2020,44027,13.94999981,12.85000038,13.81999969,13.52000046,114603700,13.52000046
7/16/2020,44028,13.15999985,12.44999981,12.46000004,12.93999958,134606300,12.93999958
7/17/2020,44029,12.06999969,10.46000004,11.85999966,11.09000015,289518000,11.09000015
7/20/2020,44032,12.84000015,11.38000011,11.42000008,12.81999969,155428100,12.81999969
7/21/2020,44033,13.57999992,12.61999989,13.44999981,12.88000011,128036000,12.88000011
7/22/2020,44034,12.82999992,11.81000042,12.38000011,12.38000011,112260500,12.38000011
7/23/2020,44035,12.63000011,11.85000038,12.59000015,12.14999962,95206300,12.14999962
7/24/2020,44036,11.89999962,10.90999985,11.38000011,11.81999969,93425300,11.81999969
7/27/2020,44039,12.09000015,11.27000046,12.02999973,11.68999958,64068500,11.68999958
7/28/2020,44040,12.64000034,11.38000011,11.47999954,12.27000046,90075800,12.27000046
7/29/2020,44041,13,12.43000031,12.64999962,12.69999981,69552600,12.69999981
7/30/2020,44042,12.94999981,12.06999969,12.61999989,12.19999981,64952900,12.19999981
7/31/2020,44043,12.59000015,11.72999954,12.40999985,11.93999958,61620400,11.93999958
8/3/2020,44046,13.67000008,12.46000004,12.52999973,13.60000038,122925300,13.60000038
8/4/2020,44047,14.52999973,13.22000027,14.46000004,13.64000034,125731400,13.64000034
8/5/2020,44048,14.07999992,13.36999989,13.40999985,13.92000008,60046000,13.92000008
8/6/2020,44049,14.31000042,13.52000046,14.10000038,13.84000015,49787700,13.84000015
8/7/2020,44050,13.72999954,13.19999981,13.53999996,13.42000008,57746000,13.42000008
8/10/2020,44053,14.42000008,13.68000031,13.93999958,14.21000004,84267300,14.21000004
8/11/2020,44054,15.44999981,12.93999958,15.30000019,12.98999977,181311500,12.98999977
8/12/2020,44055,13.44999981,12.67000008,13.36999989,13.35999966,77260200,13.35999966
8/13/2020,44056,13.64000034,13.17000008,13.44999981,13.35999966,50093500,13.35999966
8/14/2020,44057,13.18000031,12.53999996,13.18000031,13.10000038,63250700,13.10000038
8/17/2020,44060,14.05000019,13.06000042,13.06999969,14.05000019,78340500,14.05000019
8/18/2020,44061,14.68999958,13.86999989,14.22999954,14.30000019,69962400,14.30000019
8/19/2020,44062,14.40999985,13.85000038,14.28999996,14.06000042,41966800,14.06000042
8/20/2020,44063,14.05000019,13.52999973,13.85000038,13.77999973,50072800,13.77999973
8/21/2020,44064,14.57999992,13.61999989,13.64000034,14.11999989,70189900,14.11999989
8/24/2020,44067,14.97999954,14.31000042,14.63000011,14.97000027,98697700,14.97000027
8/25/2020,44068,17.87000084,15.06000042,15.07999992,17.84000015,299047800,17.84000015
8/26/2020,44069,20.96999931,18.55999947,19.01000023,20.44000053,364104600,20.44000053
8/27/2020,44070,20.46999931,18.76000023,19.98999977,19.87999916,199850300,19.87999916
8/28/2020,44071,19.44000053,18.11000061,18.87000084,18.5,154799800,18.5
8/31/2020,44074,19.82999992,16.81999969,17.19000053,19.03000069,226610900,19.03000069
9/1/2020,44075,20.37999916,18.75,19.45000076,20.12000084,137226000,20.12000084
9/2/2020,44076,21.04999924,18.5,20.92000008,19.89999962,153460600,19.89999962
9/3/2020,44077,19.84000015,18.35000038,19.09000015,18.70000076,128358400,18.70000076
9/4/2020,44078,19.18000031,15.60999966,18.54000092,17.97999954,163329800,17.97999954
9/8/2020,44082,17.86000061,16.51000023,17.17000008,17.03000069,89624600,17.03000069
9/9/2020,44083,18.62999916,17.70000076,17.89999962,18.09000015,90988400,18.09000015
9/10/2020,44084,18.71999931,17.48999977,18.48999977,17.73999977,79679800,17.73999977
9/11/2020,44085,18.10000038,17.45000076,18,17.96999931,55373500,17.96999931
9/14/2020,44088,18.78000069,17.89999962,18.18000031,18.72999954,68234900,18.72999954
9/15/2020,44089,20.25,18.87999916,19.10000038,19.19000053,111630500,19.19000053
9/16/2020,44090,19.54000092,18.52000046,19.27000046,19.01000023,57671000,19.01000023
9/17/2020,44091,19.32999992,18.07999992,18.26000023,19.29999924,55186600,19.29999924
9/18/2020,44092,19.87999916,18.94000053,19.71999931,19.40999985,54885500,19.40999985
9/21/2020,44095,19.27000046,17.65999985,19.04999924,18.80999947,75969500,18.80999947
9/22/2020,44096,19.45000076,18.37000084,18.47999954,19.22999954,61061100,19.22999954
9/23/2020,44097,19.36000061,17.79999924,19.21999931,17.95999908,70568100,17.95999908
9/24/2020,44098,18.38999939,16.75,17.31999969,17.85000038,71069500,17.85000038
9/25/2020,44099,18.62000084,17.95000076,18.02000046,18.31999969,44122100,18.31999969
9/28/2020,44102,19.15999985,18.43000031,18.87999916,18.80999947,42786200,18.80999947
9/29/2020,44103,21.12000084,18.70999908,18.76000023,20.85000038,163159200,20.85000038
9/30/2020,44104,22.59000015,20.76000023,21.71999931,21.21999931,183530500,21.21999931
10/1/2020,44105,21.95999908,20.82999992,21.68000031,21.76000023,79117100,21.76000023
10/2/2020,44106,22.20000076,20.79999924,20.82999992,21.18000031,92713600,21.18000031
10/5/2020,44109,21.92000008,21.06999969,21.65999985,21.59000015,60860100,21.59000015
10/6/2020,44110,21.94000053,20.60000038,21.70999908,20.67000008,73217100,20.67000008
10/7/2020,44111,21.77000046,20.79000092,21.05999947,21.55999947,59354300,21.55999947
10/8/2020,44112,22.45000076,21.29000092,22.04999924,21.44000053,77719600,21.44000053
10/9/2020,44113,21.73999977,21.31999969,21.62000084,21.46999931,37329000,21.46999931
10/12/2020,44116,22.18000031,21.54999924,21.87999916,21.85000038,45476800,21.85000038
10/13/2020,44117,21.96999931,21.17000008,21.86000061,21.62000084,42581500,21.62000084
10/14/2020,44118,26.95999908,23.72999954,23.97999954,26.5,382663200,26.5
10/15/2020,44119,29.22999954,25.78000069,27.20000076,28.06999969,385210600,28.06999969
10/16/2020,44120,29.39999962,27.94000053,29.18000031,28.47999954,186764700,28.47999954
10/19/2020,44123,28.55999947,27.21999931,28.20999908,27.62999916,115708700,27.62999916
10/20/2020,44124,28.29999924,27.04999924,27.42000008,27.95999908,105233400,27.95999908
10/21/2020,44125,28.43000031,27.38999939,27.89999962,27.86000061,65357900,27.86000061
10/22/2020,44126,28.28000069,26.80999947,28.14999962,27.37999916,72173300,27.37999916
10/23/2020,44127,27.42000008,26.47999954,27.37000084,27.15999985,51784000,27.15999985
10/26/2020,44130,27.35000038,25.45999908,26.61000061,26.01000023,72610300,26.01000023
10/27/2020,44131,28.45999908,26.03000069,26.20999908,28.44000053,104257700,28.44000053
10/28/2020,44132,28.10000038,26.51000023,27.92000008,27.51000023,89374900,27.51000023
10/29/2020,44133,32.20000076,28.31999969,28.52000046,31.98999977,214034700,31.98999977
10/30/2020,44134,31.59000015,30.03000069,31.38999939,30.57999992,136607400,30.57999992
11/2/2020,44137,34.93999863,31.68000031,33.95000076,33.31999969,265719900,33.31999969
11/3/2020,44138,35.86999893,32.77999878,33.56999969,35.5,217608100,35.5
11/4/2020,44139,39.75,35.81999969,37.43999863,37.70999908,339385900,37.70999908
11/5/2020,44140,42.49000168,38.25,38.77999878,42.34999847,302472600,42.34999847
11/6/2020,44141,43.29999924,40.04999924,41.09000015,41.63000107,288784300,41.63000107
11/9/2020,44144,45.29000092,40.38000107,41.65000153,44.02000046,218733300,44.02000046
11/10/2020,44145,45.20000076,38.11000061,44.5,41.54999924,237403600,41.54999924
11/11/2020,44146,43.22999954,38.63999939,39.70999908,43.08000183,179581200,43.08000183
11/12/2020,44147,49.34999847,43.95000076,44.47999954,48.29999924,345932900,48.29999924
11/13/2020,44148,54.20000076,40.54999924,51.29000092,44.56000137,577185100,44.56000137
11/16/2020,44151,45.84999847,41.09999847,41.11999893,45.58000183,306209100,45.58000183
11/17/2020,44152,49.36999893,44.95999908,47.56999969,46.59000015,345578500,46.59000015
11/18/2020,44153,46.72000122,42.5,45.75,45.06000137,271678300,45.06000137
11/19/2020,44154,48.91999817,44.68000031,45.36000061,48.45000076,233779100,48.45000076
11/20/2020,44155,50.59000015,47.88000107,48.27000046,49.25,209106300,49.25
11/23/2020,44158,55.70000076,50.47999954,50.86000061,55.38000107,270203000,55.38000107
11/24/2020,44159,57.20000076,51.5,56.99000168,53.50999832,243669700,53.50999832
11/25/2020,44160,53.99000168,49.25,49.97999954,53.68999863,204508500,53.68999863
11/27/2020,44162,55.54999924,52.59999847,54.86000061,54,105795100,54
11/30/2020,44165,54.38999939,48.18000031,54.20999908,50.52999878,179765400,50.52999878
12/1/2020,44166,52.09999847,44.04999924,52.02000046,45.36000061,248227000,45.36000061
12/2/2020,44167,48,38.43000031,40.15999985,47.97999954,313028300,47.97999954
12/3/2020,44168,48.65000153,45.20999908,47.90000153,45.34999847,173424000,45.34999847
12/4/2020,44169,45.15999985,41.65000153,44.65999985,43.04000092,191969900,43.04000092
12/7/2020,44172,46.31999969,42.40999985,42.5,45.11000061,165048500,45.11000061
12/8/2020,44173,48.29999924,45.66999817,47.20999908,46.56000137,115799600,46.56000137
12/9/2020,44174,47.20000076,42.95999908,47.08000183,44.00999832,121387900,44.00999832
12/10/2020,44175,45.66999817,41.88999939,42.43999863,45.22000122,107376800,45.22000122
12/11/2020,44176,43.63000107,41.25999832,42.47999954,41.97999954,147076100,41.97999954
12/14/2020,44179,41.47999954,39.50999832,39.93999863,40.97999954,171598200,40.97999954
12/15/2020,44180,43.84000015,41.27000046,42.47000122,43.5,132336900,43.5
12/16/2020,44181,45.25999832,43.33000183,44.25,44.66999817,120109600,44.66999817
12/17/2020,44182,46.04999924,43.90000153,45.16999817,46,130003700,46
12/18/2020,44183,48,45.52000046,45.88999939,46.72000122,126251100,46.72000122
12/21/2020,44186,49.49000168,45.02000046,45.63000107,48.95000076,132558100,48.95000076
12/22/2020,44187,49.84000015,46.52999878,49.61000061,47.58000183,117118300,47.58000183
12/23/2020,44188,48.36000061,45.81000137,47.47999954,47.00999832,81247900,47.00999832
12/24/2020,44189,47.13000107,45.34999847,46.88000107,45.77000046,60582500,45.77000046
12/28/2020,44193,46.84999847,43.66999817,46.66999817,44.06000137,105078000,44.06000137
12/29/2020,44194,46.27999878,42.22999954,43.70000076,46.13999939,120689900,46.13999939
12/30/2020,44195,48.38000107,45.72000122,46.5,48.38000107,116691700,48.38000107
12/31/2020,44196,50.5,47.77000046,48.45999908,48.74000168,129124600,48.74000168
1/4/2021,44200,54.45000076,50.66999817,51.20000076,53.49000168,213109700,53.49000168
1/5/2021,44201,53.75,50.40000153,51.97000122,53.20000076,147474800,53.20000076
1/6/2021,44202,55.27999878,49.08000183,54.02000046,50.5,176397700,50.5
1/7/2021,44203,54.61000061,52.34999847,53.04999924,54.27999878,119429200,54.27999878
1/8/2021,44204,59.31000137,55.88000107,57.75999832,58.91999817,217792300,58.91999817
1/11/2021,44207,66.98999786,62.18999863,64.94999695,62.70000076,279770300,62.70000076
1/12/2021,44208,64.12999725,60.41999817,61.41999817,62.04000092,184854200,62.04000092
1/13/2021,44209,64.41000366,61.40999985,62.93999863,62.15000153,116059200,62.15000153
1/14/2021,44210,63.22999954,60.04000092,62.63000107,60.86999893,99338400,60.86999893
1/15/2021,44211,60.22000122,55.66999817,59.84000015,56.27000046,131783500,56.27000046
1/19/2021,44215,59.00999832,56.40999985,58.20999908,58.43999863,99561100,58.43999863
1/20/2021,44216,60.09000015,56.18999863,59.84999847,57.70999908,94983600,57.70999908
1/21/2021,44217,58.58000183,55.88000107,57.02000046,58.34000015,73119500,58.34000015
1/22/2021,44218,62.16999817,58.31999969,58.95000076,61.95000076,133550600,61.95000076
1/25/2021,44221,64.51999664,58.34999847,64.05000305,59.99000168,111986400,59.99000168
1/26/2021,44222,60.66999817,58.63999939,60.04000092,60.31000137,70393300,60.31000137
1/27/2021,44223,59.79000092,56.59999847,57.95000076,57.15000153,73078300,57.15000153
1/28/2021,44224,59.45999908,55.15000153,56.75999832,58.36999893,73955100,58.36999893
1/29/2021,44225,60.70999908,56.43999863,59.02999878,57,78678200,57
2/1/2021,44228,59.11999893,54.36999893,59.06999969,56.99000168,79878700,56.99000168
2/2/2021,44229,57.54000092,54.50999832,57.06000137,55.77000046,66234100,55.77000046
2/3/2021,44230,58.72000122,54.84000015,55.95999908,57.97999954,80122300,57.97999954
2/4/2021,44231,59.20000076,57.11000061,58.79000092,57.59999847,48497000,57.59999847
2/5/2021,44232,57.97999954,56.00999832,57.74000168,56.66159821,32580104,56.66159821
